linked_in_profile_name=corykennedy
Post_ID,Post_URL,Post_Author_Name,Post_Author_Profile,Post_Author_JobTitle,Post_Time,Post_Content,Post_Reactions,Post_Comments,Post_Impressions,Date_Collected
7038008783763107840,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,2yr •2 years ago • Visible to anyone on or off LinkedIn,"Based on feedback with my
hashtag
#
chatGPT
project:
hashtag
#
hackGPT
, I added the following features:
- Refactored the repo
- Added ability to either run as a stand alone
hashtag
#
python
module (pictured) or
hashtag
#
Jupyter
notebook
- Added new persona and menu system
Get it at
hackGPT.com",1,1,0,2025-06-23 22:55:17
7037604040846831616,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,2yr •2 years ago • Visible to anyone on or off LinkedIn,"I just updated
HackGPT.com
(shortlink to repo)with some new tricks:
-  ability to select personas (
hashtag
#
HackGPT
,
hashtag
#
ChatGPT
(DEV), DAN, etc...)
- Logging via CSV
-
hashtag
#
Nano
vs VI jokes
- 23% more
hashtag
#
hacktheplanet",10,0,0,2025-06-23 22:55:17
7037455614041591808,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,2yr •2 years ago • Visible to anyone on or off LinkedIn,"I corrected some spelling and grammar mistakes my conversion of the 2023 National Cybersecurity Strategy official PDF, used what I think is the Official Whitehouse font and revised the graphic.
Get all this stuff here:
https://lnkd.in/gy2u5GF9
Previous Post:
https://lnkd.in/gKViDzRA",9,3,0,2025-06-23 22:55:17
7019003433022050304,https://www.linkedin.com/feed/update/urn:li:activity:7019003433022050304/,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,2yr •2 years ago • Visible to anyone on or off LinkedIn,"I have personally worked with
Wally Prather
, he is active in the
hashtag
#
infosec
community, an amazing researcher and speaker (just look at
https://lnkd.in/g4RVXu6J
) He does incredibly advanced work that contributes at a large scale.",10,4,0,2025-06-23 22:55:21
7018599075063185408,,Vlad PascaVlad Pasca,https://www.linkedin.com/in/vlad-pasca-0389a2147?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACOQU6wBXMNfsdv-TUxWhfwpPOouDtAQPRY,OSCE | OSED | OSEP | OSCP | GREM | GCTI | eCPTXv2 Senior Threat Researcher at CrowdStrikeOSCE | OSED | OSEP | OSCP | GREM | GCTI | eCPTXv2 Senior Threat Researcher at CrowdStrike,2yr •2 years ago • Visible to anyone on or off LinkedIn,"I've written a whitepaper about analyzing JavaScript malware. I've also recommended some tools that might be useful in any analysis. Check it out here:
https://lnkd.in/dDnptk_c
hashtag
#
javascript
hashtag
#
malware
hashtag
#
vjw0rm",109,0,0,2025-06-23 22:55:21
7017208546844950528,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,2yr •2 years ago • Visible to anyone on or off LinkedIn,"I captured about 20K tweets about
hashtag
#
ChatGPT
to make this.  Classifying links now....
Full Res here:
https://lnkd.in/gbMszfda",9,3,0,2025-06-23 22:55:21
7017199745488084992,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,2yr •2 years ago • Visible to anyone on or off LinkedIn,"Dear
hashtag
#
gmail
users with multiple accounts on your mobile device. (works on
hashtag
#
Android
and
hashtag
#
iPhone
)
You can quickly switch between your accounts within the
hashtag
#
gmail
app, just by swiping down on your profile pic.
Like this....",9,1,0,2025-06-23 22:55:21
7016206483243630592,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,2yr •2 years ago • Visible to anyone on or off LinkedIn,"Welp, this is gonna be neat.",2,0,0,2025-06-23 22:55:21
7015734195830345729,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,2yr •2 years ago • Visible to anyone on or off LinkedIn,"When
hashtag
#
hacking
is life but you are on an incident call listening to technical details of a successful and elegant attack.",20,0,0,2025-06-23 22:55:21
7003091148382629888,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,2yr •2 years ago • Visible to anyone on or off LinkedIn,"I just updated my
SecurityScorecard
Attack Surface Intelligence tools repository with a python suite of tools.
- Single Queries
- Bulk Lookups
- Full JSON logging
- Wizard based lookups
- pip installer coming soon...
Get it here:
https://lnkd.in/g8zEmiBz
hashtag
#
threathunting
hashtag
#
threatintelligence",8,1,0,2025-06-23 22:55:26
7001443423819886592,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,2yr •2 years ago • Visible to anyone on or off LinkedIn,"Dear You,
Remember all those times you asked about my terminal setup?
Well, today I am
hashtag
#
Thankful
for you, so I created a
hashtag
#
dotfiles
gi(f)t repo just for you.
Everything you need to recreate the screenshot is in this repo:
https://lnkd.in/g26gtMtk
hashtag
#
colorsmeanhacking
hashtag
#
seckc",17,0,0,2025-06-23 22:55:26
7000633677126782976,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,2yr • Edited •2 years ago • Edited • Visible to anyone on or off LinkedIn,"As promised, my
SecurityScorecard
repo is live with the first tool on the list.  Plenty of videos on usage and install.
https://lnkd.in/g8zEmiBz
hashtag
#
cybersecurity
hashtag
#
threathunting
hashtag
#
threatintelligence",10,0,0,2025-06-23 22:55:26
6998157675708526592,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,2yr •2 years ago • Visible to anyone on or off LinkedIn,"I built a handful of things to interact with our API.  I will be releasing everything pictured VERY soon...
(left to right)
- Juypter Notebook
- Python goodies
- SlackBot
- MISP Enrichment Integration
- Chrome Extension
hashtag
#
securityscorecard
hashtag
#
cybersecurity
hashtag
#
cyberdefense",5,3,0,2025-06-23 22:55:26
6967528203154333696,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,2yr •2 years ago • Visible to anyone on or off LinkedIn,"Functional, but still a work in progress.
- Based on
hashtag
#
ESP32
- Connects to your Wifi
- Stands up web server
- reads your
hashtag
#
FlipperZero
serial data
- prints it to the display
- Sends it real time to the webserver
- Get it here:
https://lnkd.in/g-vnESPR",10,1,0,2025-06-23 22:55:26
6959253589022171136,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,2yr •2 years ago • Visible to anyone on or off LinkedIn,"A nice thing I like to do is remember my
hashtag
#
flipperzero
has a speaker (thing slaps too) and send spectrographs for all to see.
hashtag
#
catchthewave
Here is how to
hashtag
#
SendTheWav
(you don't need a flipper either):
https://lnkd.in/g-gU_748",5,0,0,2025-06-23 22:55:26
6890040328707997696,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,3yr •3 years ago • Visible to anyone on or off LinkedIn,"If you are always hunting through history for ""that one thing that did thing"" Do I have a treat for you!
Today, I found a term cheatsheet utility called
hashtag
#
navi
.  It lets you set up a bunch of term one liners or grab community sheets.
https://lnkd.in/esfYGxd9",9,1,0,2025-06-23 22:55:30
6887058151779160066,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,3yr •3 years ago • Visible to anyone on or off LinkedIn,¯\_(ツ)_/¯,3,0,0,2025-06-23 22:55:30
6838931110886477824,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,3yr •3 years ago • Visible to anyone on or off LinkedIn,"I don't know who needs to grok this, but defanging and refanging dirty thangs can easily (and should be) be standardized and repeatable in your processes.
Green = commands to run
lolcatted = output
hashtag
#
cyberdefense",15,8,0,2025-06-23 22:55:30
6800439601291964416,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,4yr • Edited •4 years ago • Edited • Visible to anyone on or off LinkedIn,"hashtag
#
healthcaresecurity
hashtag
#
hisacsummit
https://lnkd.in/ek6jv3K",6,0,0,2025-06-23 22:55:30
6800203986633842688,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,4yr •4 years ago • Visible to anyone on or off LinkedIn,"For those of you at my
hashtag
#
rsac2021
talk today and asked about this shirt, get notified when they become available here:
SecuriTeeStar.com",16,5,0,2025-06-23 22:55:30
6799872580531609600,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,4yr •4 years ago • Visible to anyone on or off LinkedIn,"Dear
hashtag
#
nftcollectors
community,
Blink twice if you or a loved one want to claim ownership for the original artwork for the
hashtag
#
23coins
game.
hashtag
#
EyelidLoveNotes
won't get you any closer, you have to bid.
https://lnkd.in/e9tvHVK",1,0,0,2025-06-23 22:55:30
6742630906529427456,,Corian (Cory) KennedyCorian (Cory) Kennedy,https://www.linkedin.com/in/corykennedy?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHEAqwBe3pkOuBRgej4t0ZfeBl6UTV5ceA,𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢𝙷𝚊𝚌𝚔𝚝𝚞𝚊𝚕𝚒𝚣𝚎𝚛 | 𝙰𝚍𝚟𝚎𝚛𝚜𝚊𝚛𝚢 𝙳𝚒𝚜𝚛𝚞𝚙𝚝𝚘𝚛 | 𝖥𝗈𝗎𝗇𝖽𝖾𝗋 𝗈𝖿 𝖲𝖾𝖼𝖪𝖢,4yr •4 years ago • Visible to anyone on or off LinkedIn,"I just released version 0 of my
RiskIQ
Threat Intelligence Portal Article API Tool.
Get it here:
https://lnkd.in/eRgbxZ2
hashtag
#
ThreatIntelligence",21,0,0,2025-06-23 22:55:35
